context: Uka's Room response:	Maid Cafe Flea Market
context: and whispered to the gods\and whispered to the gods\and whispered to the gods\mainichi ni koi shiteru kono kirameki tayasanaide\mainichi ni koi shiteru kono kirameki tayasanaide\mainichi ni koi shiteru kono kirameki tayasanaide\Every day I feel the love inside my heart and hope I won't faint\Every day I feel the love inside my heart and hope I won't faint response:	Every day I feel the love inside my heart and hope I won't faint
context: and whispered to the gods\and whispered to the gods\mainichi ni koi shiteru kono kirameki tayasanaide\mainichi ni koi shiteru kono kirameki tayasanaide\mainichi ni koi shiteru kono kirameki tayasanaide\Every day I feel the love inside my heart and hope I won't faint\Every day I feel the love inside my heart and hope I won't faint\Every day I feel the love inside my heart and hope I won't faint response:	somatta hoo wo naderu kaze
context: and whispered to the gods\mainichi ni koi shiteru kono kirameki tayasanaide\mainichi ni koi shiteru kono kirameki tayasanaide\mainichi ni koi shiteru kono kirameki tayasanaide\Every day I feel the love inside my heart and hope I won't faint\Every day I feel the love inside my heart and hope I won't faint\Every day I feel the love inside my heart and hope I won't faint\somatta hoo wo naderu kaze response:	somatta hoo wo naderu kaze
context: mainichi ni koi shiteru kono kirameki tayasanaide\mainichi ni koi shiteru kono kirameki tayasanaide\mainichi ni koi shiteru kono kirameki tayasanaide\Every day I feel the love inside my heart and hope I won't faint\Every day I feel the love inside my heart and hope I won't faint\Every day I feel the love inside my heart and hope I won't faint\somatta hoo wo naderu kaze\somatta hoo wo naderu kaze response:	somatta hoo wo naderu kaze
context: mainichi ni koi shiteru kono kirameki tayasanaide\mainichi ni koi shiteru kono kirameki tayasanaide\Every day I feel the love inside my heart and hope I won't faint\Every day I feel the love inside my heart and hope I won't faint\Every day I feel the love inside my heart and hope I won't faint\somatta hoo wo naderu kaze\somatta hoo wo naderu kaze\somatta hoo wo naderu kaze response:	The wind turns my cheeks red
context: mainichi ni koi shiteru kono kirameki tayasanaide\Every day I feel the love inside my heart and hope I won't faint\Every day I feel the love inside my heart and hope I won't faint\Every day I feel the love inside my heart and hope I won't faint\somatta hoo wo naderu kaze\somatta hoo wo naderu kaze\somatta hoo wo naderu kaze\The wind turns my cheeks red response:	The wind turns my cheeks red
context: Every day I feel the love inside my heart and hope I won't faint\Every day I feel the love inside my heart and hope I won't faint\Every day I feel the love inside my heart and hope I won't faint\somatta hoo wo naderu kaze\somatta hoo wo naderu kaze\somatta hoo wo naderu kaze\The wind turns my cheeks red\The wind turns my cheeks red response:	The wind turns my cheeks red
context: Every day I feel the love inside my heart and hope I won't faint\Every day I feel the love inside my heart and hope I won't faint\somatta hoo wo naderu kaze\somatta hoo wo naderu kaze\somatta hoo wo naderu kaze\The wind turns my cheeks red\The wind turns my cheeks red\The wind turns my cheeks red response:	itsu made mo tonari de waratteite
context: Every day I feel the love inside my heart and hope I won't faint\somatta hoo wo naderu kaze\somatta hoo wo naderu kaze\somatta hoo wo naderu kaze\The wind turns my cheeks red\The wind turns my cheeks red\The wind turns my cheeks red\itsu made mo tonari de waratteite response:	itsu made mo tonari de waratteite
context: somatta hoo wo naderu kaze\somatta hoo wo naderu kaze\somatta hoo wo naderu kaze\The wind turns my cheeks red\The wind turns my cheeks red\The wind turns my cheeks red\itsu made mo tonari de waratteite\itsu made mo tonari de waratteite response:	itsu made mo tonari de waratteite
context: somatta hoo wo naderu kaze\somatta hoo wo naderu kaze\The wind turns my cheeks red\The wind turns my cheeks red\The wind turns my cheeks red\itsu made mo tonari de waratteite\itsu made mo tonari de waratteite\itsu made mo tonari de waratteite response:	Please keep smiling next to me
context: somatta hoo wo naderu kaze\The wind turns my cheeks red\The wind turns my cheeks red\The wind turns my cheeks red\itsu made mo tonari de waratteite\itsu made mo tonari de waratteite\itsu made mo tonari de waratteite\Please keep smiling next to me response:	Please keep smiling next to me
context: The wind turns my cheeks red\The wind turns my cheeks red\The wind turns my cheeks red\itsu made mo tonari de waratteite\itsu made mo tonari de waratteite\itsu made mo tonari de waratteite\Please keep smiling next to me\Please keep smiling next to me response:	Please keep smiling next to me
context: The wind turns my cheeks red\The wind turns my cheeks red\itsu made mo tonari de waratteite\itsu made mo tonari de waratteite\itsu made mo tonari de waratteite\Please keep smiling next to me\Please keep smiling next to me\Please keep smiling next to me response:	Akio
context: The wind turns my cheeks red\itsu made mo tonari de waratteite\itsu made mo tonari de waratteite\itsu made mo tonari de waratteite\Please keep smiling next to me\Please keep smiling next to me\Please keep smiling next to me\Akio response:	What seems to be the matter? You look unwell.
context: itsu made mo tonari de waratteite\itsu made mo tonari de waratteite\itsu made mo tonari de waratteite\Please keep smiling next to me\Please keep smiling next to me\Please keep smiling next to me\Akio\What seems to be the matter? You look unwell. response:	What seems to be the matter? You look unwell.
context: itsu made mo tonari de waratteite\itsu made mo tonari de waratteite\Please keep smiling next to me\Please keep smiling next to me\Please keep smiling next to me\Akio\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell. response:	What seems to be the matter? You look unwell.
context: itsu made mo tonari de waratteite\Please keep smiling next to me\Please keep smiling next to me\Please keep smiling next to me\Akio\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell. response:	What seems to be the matter? You look unwell.
context: Please keep smiling next to me\Please keep smiling next to me\Please keep smiling next to me\Akio\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell. response:	What seems to be the matter? You look unwell.
context: Please keep smiling next to me\Please keep smiling next to me\Akio\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell. response:	I have just the thing to make you better. Doctor's orders.
context: Please keep smiling next to me\Akio\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\I have just the thing to make you better. Doctor's orders. response:	Lady Uka!
context: Akio\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\I have just the thing to make you better. Doctor's orders.\Lady Uka! response:	A medicine called... love.
context: What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\I have just the thing to make you better. Doctor's orders.\Lady Uka!\A medicine called... love. response:	Maiden, Aflutter, Madder Red
context: What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\I have just the thing to make you better. Doctor's orders.\Lady Uka!\A medicine called... love.\Maiden, Aflutter, Madder Red response:	Maiden, Aflutter, Madder Red
context: What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\I have just the thing to make you better. Doctor's orders.\Lady Uka!\A medicine called... love.\Maiden, Aflutter, Madder Red\Maiden, Aflutter, Madder Red response:	Good for you, Inari!
context: What seems to be the matter? You look unwell.\What seems to be the matter? You look unwell.\I have just the thing to make you better. Doctor's orders.\Lady Uka!\A medicine called... love.\Maiden, Aflutter, Madder Red\Maiden, Aflutter, Madder Red\Good for you, Inari! response:	To think you'd get the part of Tanbabashi's love interest in the cultural festival play!
context: What seems to be the matter? You look unwell.\I have just the thing to make you better. Doctor's orders.\Lady Uka!\A medicine called... love.\Maiden, Aflutter, Madder Red\Maiden, Aflutter, Madder Red\Good for you, Inari!\To think you'd get the part of Tanbabashi's love interest in the cultural festival play! response:	You must be over the moon!
context: I have just the thing to make you better. Doctor's orders.\Lady Uka!\A medicine called... love.\Maiden, Aflutter, Madder Red\Maiden, Aflutter, Madder Red\Good for you, Inari!\To think you'd get the part of Tanbabashi's love interest in the cultural festival play!\You must be over the moon! response:	I'm a little nervous, though.
context: Lady Uka!\A medicine called... love.\Maiden, Aflutter, Madder Red\Maiden, Aflutter, Madder Red\Good for you, Inari!\To think you'd get the part of Tanbabashi's love interest in the cultural festival play!\You must be over the moon!\I'm a little nervous, though. response:	Like I'm just waitin' for the other shoe to drop.
context: A medicine called... love.\Maiden, Aflutter, Madder Red\Maiden, Aflutter, Madder Red\Good for you, Inari!\To think you'd get the part of Tanbabashi's love interest in the cultural festival play!\You must be over the moon!\I'm a little nervous, though.\Like I'm just waitin' for the other shoe to drop. response:	Inari...
context: Maiden, Aflutter, Madder Red\Maiden, Aflutter, Madder Red\Good for you, Inari!\To think you'd get the part of Tanbabashi's love interest in the cultural festival play!\You must be over the moon!\I'm a little nervous, though.\Like I'm just waitin' for the other shoe to drop.\Inari... response:	I mean, October's comin' up.
context: Maiden, Aflutter, Madder Red\Good for you, Inari!\To think you'd get the part of Tanbabashi's love interest in the cultural festival play!\You must be over the moon!\I'm a little nervous, though.\Like I'm just waitin' for the other shoe to drop.\Inari...\I mean, October's comin' up. response:	Won't you be goin' to Izumo with all the other gods?
context: Good for you, Inari!\To think you'd get the part of Tanbabashi's love interest in the cultural festival play!\You must be over the moon!\I'm a little nervous, though.\Like I'm just waitin' for the other shoe to drop.\Inari...\I mean, October's comin' up.\Won't you be goin' to Izumo with all the other gods? response:	Never fear.
context: To think you'd get the part of Tanbabashi's love interest in the cultural festival play!\You must be over the moon!\I'm a little nervous, though.\Like I'm just waitin' for the other shoe to drop.\Inari...\I mean, October's comin' up.\Won't you be goin' to Izumo with all the other gods?\Never fear. response:	No matter what happens, I'll look out for you.
context: You must be over the moon!\I'm a little nervous, though.\Like I'm just waitin' for the other shoe to drop.\Inari...\I mean, October's comin' up.\Won't you be goin' to Izumo with all the other gods?\Never fear.\No matter what happens, I'll look out for you. response:	Lady Uka...
context: I'm a little nervous, though.\Like I'm just waitin' for the other shoe to drop.\Inari...\I mean, October's comin' up.\Won't you be goin' to Izumo with all the other gods?\Never fear.\No matter what happens, I'll look out for you.\Lady Uka... response:	Pardon me, Lady Uka.
context: Like I'm just waitin' for the other shoe to drop.\Inari...\I mean, October's comin' up.\Won't you be goin' to Izumo with all the other gods?\Never fear.\No matter what happens, I'll look out for you.\Lady Uka...\Pardon me, Lady Uka. response:	Miya!
context: Inari...\I mean, October's comin' up.\Won't you be goin' to Izumo with all the other gods?\Never fear.\No matter what happens, I'll look out for you.\Lady Uka...\Pardon me, Lady Uka.\Miya! response:	Oh, good day, Miss Inari.
context: I mean, October's comin' up.\Won't you be goin' to Izumo with all the other gods?\Never fear.\No matter what happens, I'll look out for you.\Lady Uka...\Pardon me, Lady Uka.\Miya!\Oh, good day, Miss Inari. response:	Come in! What brings you here out of the blue?
context: Won't you be goin' to Izumo with all the other gods?\Never fear.\No matter what happens, I'll look out for you.\Lady Uka...\Pardon me, Lady Uka.\Miya!\Oh, good day, Miss Inari.\Come in! What brings you here out of the blue? response:	Lady Uka,
