context: Pre! Preparation! response:	I'm not strong
context: Oh, could it be that something happened over summer break?\The summer break is so old!\Second semester is the new cool!\Onwards to the new stage: the cultural festival!\Or maybe something new!\Must be nice...\Y-Yuri-chan-sensei!\But that's how it is... of course something happened... response:	I mean, it's your seventeenth summer.
context: The summer break is so old!\Second semester is the new cool!\Onwards to the new stage: the cultural festival!\Or maybe something new!\Must be nice...\Y-Yuri-chan-sensei!\But that's how it is... of course something happened...\I mean, it's your seventeenth summer. response:	It's completely different for a single woman who has just entered her thirties...
context: Second semester is the new cool!\Onwards to the new stage: the cultural festival!\Or maybe something new!\Must be nice...\Y-Yuri-chan-sensei!\But that's how it is... of course something happened...\I mean, it's your seventeenth summer.\It's completely different for a single woman who has just entered her thirties... response:	Ah, the world is such a cruel place...
context: Onwards to the new stage: the cultural festival!\Or maybe something new!\Must be nice...\Y-Yuri-chan-sensei!\But that's how it is... of course something happened...\I mean, it's your seventeenth summer.\It's completely different for a single woman who has just entered her thirties...\Ah, the world is such a cruel place... response:	It seems like nothing whatsoever...
context: Or maybe something new!\Must be nice...\Y-Yuri-chan-sensei!\But that's how it is... of course something happened...\I mean, it's your seventeenth summer.\It's completely different for a single woman who has just entered her thirties...\Ah, the world is such a cruel place...\It seems like nothing whatsoever... response:	The arbitrary decision is that this year's event will be limited to just one day...
context: Must be nice...\Y-Yuri-chan-sensei!\But that's how it is... of course something happened...\I mean, it's your seventeenth summer.\It's completely different for a single woman who has just entered her thirties...\Ah, the world is such a cruel place...\It seems like nothing whatsoever...\The arbitrary decision is that this year's event will be limited to just one day... response:	Even with the power of the president...
context: Y-Yuri-chan-sensei!\But that's how it is... of course something happened...\I mean, it's your seventeenth summer.\It's completely different for a single woman who has just entered her thirties...\Ah, the world is such a cruel place...\It seems like nothing whatsoever...\The arbitrary decision is that this year's event will be limited to just one day...\Even with the power of the president... response:	It's not like this was a one-sided decision forced onto us.
context: But that's how it is... of course something happened...\I mean, it's your seventeenth summer.\It's completely different for a single woman who has just entered her thirties...\Ah, the world is such a cruel place...\It seems like nothing whatsoever...\The arbitrary decision is that this year's event will be limited to just one day...\Even with the power of the president...\It's not like this was a one-sided decision forced onto us. response:	This is a trade.
context: I mean, it's your seventeenth summer.\It's completely different for a single woman who has just entered her thirties...\Ah, the world is such a cruel place...\It seems like nothing whatsoever...\The arbitrary decision is that this year's event will be limited to just one day...\Even with the power of the president...\It's not like this was a one-sided decision forced onto us.\This is a trade. response:	The negotiations with the teaching staff have just begun.
context: It's completely different for a single woman who has just entered her thirties...\Ah, the world is such a cruel place...\It seems like nothing whatsoever...\The arbitrary decision is that this year's event will be limited to just one day...\Even with the power of the president...\It's not like this was a one-sided decision forced onto us.\This is a trade.\The negotiations with the teaching staff have just begun. response:	Exactly.
context: Ah, the world is such a cruel place...\It seems like nothing whatsoever...\The arbitrary decision is that this year's event will be limited to just one day...\Even with the power of the president...\It's not like this was a one-sided decision forced onto us.\This is a trade.\The negotiations with the teaching staff have just begun.\Exactly. response:	If we manage to pull this off the way we want,
context: It seems like nothing whatsoever...\The arbitrary decision is that this year's event will be limited to just one day...\Even with the power of the president...\It's not like this was a one-sided decision forced onto us.\This is a trade.\The negotiations with the teaching staff have just begun.\Exactly.\If we manage to pull this off the way we want, response:	even giving up the second day will have its merits.
context: The arbitrary decision is that this year's event will be limited to just one day...\Even with the power of the president...\It's not like this was a one-sided decision forced onto us.\This is a trade.\The negotiations with the teaching staff have just begun.\Exactly.\If we manage to pull this off the way we want,\even giving up the second day will have its merits. response:	No matter what the obstacles, I will make this year's cultural festival extravagant!
context: Even with the power of the president...\It's not like this was a one-sided decision forced onto us.\This is a trade.\The negotiations with the teaching staff have just begun.\Exactly.\If we manage to pull this off the way we want,\even giving up the second day will have its merits.\No matter what the obstacles, I will make this year's cultural festival extravagant! response:	After all, for me,
context: It's not like this was a one-sided decision forced onto us.\This is a trade.\The negotiations with the teaching staff have just begun.\Exactly.\If we manage to pull this off the way we want,\even giving up the second day will have its merits.\No matter what the obstacles, I will make this year's cultural festival extravagant!\After all, for me, response:	this will be my final major school event!
context: This is a trade.\The negotiations with the teaching staff have just begun.\Exactly.\If we manage to pull this off the way we want,\even giving up the second day will have its merits.\No matter what the obstacles, I will make this year's cultural festival extravagant!\After all, for me,\this will be my final major school event! response:	Takasu-kun, shall we go and find a UFO next?
context: The negotiations with the teaching staff have just begun.\Exactly.\If we manage to pull this off the way we want,\even giving up the second day will have its merits.\No matter what the obstacles, I will make this year's cultural festival extravagant!\After all, for me,\this will be my final major school event!\Takasu-kun, shall we go and find a UFO next? response:	Whoa! Stupid Chi'!
context: Exactly.\If we manage to pull this off the way we want,\even giving up the second day will have its merits.\No matter what the obstacles, I will make this year's cultural festival extravagant!\After all, for me,\this will be my final major school event!\Takasu-kun, shall we go and find a UFO next?\Whoa! Stupid Chi'! response:	What the hell are you doing, you trash?!
context: If we manage to pull this off the way we want,\even giving up the second day will have its merits.\No matter what the obstacles, I will make this year's cultural festival extravagant!\After all, for me,\this will be my final major school event!\Takasu-kun, shall we go and find a UFO next?\Whoa! Stupid Chi'!\What the hell are you doing, you trash?! response:	Like I said,
context: even giving up the second day will have its merits.\No matter what the obstacles, I will make this year's cultural festival extravagant!\After all, for me,\this will be my final major school event!\Takasu-kun, shall we go and find a UFO next?\Whoa! Stupid Chi'!\What the hell are you doing, you trash?!\Like I said, response:	my nails are long at the moment, so I can't touch the ball.
context: No matter what the obstacles, I will make this year's cultural festival extravagant!\After all, for me,\this will be my final major school event!\Takasu-kun, shall we go and find a UFO next?\Whoa! Stupid Chi'!\What the hell are you doing, you trash?!\Like I said,\my nails are long at the moment, so I can't touch the ball. response:	They'll break otherwise.
context: After all, for me,\this will be my final major school event!\Takasu-kun, shall we go and find a UFO next?\Whoa! Stupid Chi'!\What the hell are you doing, you trash?!\Like I said,\my nails are long at the moment, so I can't touch the ball.\They'll break otherwise. response:	You Stupid Chi'!
context: this will be my final major school event!\Takasu-kun, shall we go and find a UFO next?\Whoa! Stupid Chi'!\What the hell are you doing, you trash?!\Like I said,\my nails are long at the moment, so I can't touch the ball.\They'll break otherwise.\You Stupid Chi'! response:	Her cute smile...
context: Takasu-kun, shall we go and find a UFO next?\Whoa! Stupid Chi'!\What the hell are you doing, you trash?!\Like I said,\my nails are long at the moment, so I can't touch the ball.\They'll break otherwise.\You Stupid Chi'!\Her cute smile... response:	Ami-chan is an angel after all...
context: Whoa! Stupid Chi'!\What the hell are you doing, you trash?!\Like I said,\my nails are long at the moment, so I can't touch the ball.\They'll break otherwise.\You Stupid Chi'!\Her cute smile...\Ami-chan is an angel after all... response:	I'm a Palmtop Tiger fan.
context: What the hell are you doing, you trash?!\Like I said,\my nails are long at the moment, so I can't touch the ball.\They'll break otherwise.\You Stupid Chi'!\Her cute smile...\Ami-chan is an angel after all...\I'm a Palmtop Tiger fan. response:	Well, I prefer Kashii.
context: Like I said,\my nails are long at the moment, so I can't touch the ball.\They'll break otherwise.\You Stupid Chi'!\Her cute smile...\Ami-chan is an angel after all...\I'm a Palmtop Tiger fan.\Well, I prefer Kashii. response:	Kihara sure is fine too!
context: my nails are long at the moment, so I can't touch the ball.\They'll break otherwise.\You Stupid Chi'!\Her cute smile...\Ami-chan is an angel after all...\I'm a Palmtop Tiger fan.\Well, I prefer Kashii.\Kihara sure is fine too! response:	Whoa, Ami-chan's riding the Tiger like a horse!
context: They'll break otherwise.\You Stupid Chi'!\Her cute smile...\Ami-chan is an angel after all...\I'm a Palmtop Tiger fan.\Well, I prefer Kashii.\Kihara sure is fine too!\Whoa, Ami-chan's riding the Tiger like a horse! response:	Man, I wanna be ridden like a horse too...
context: You Stupid Chi'!\Her cute smile...\Ami-chan is an angel after all...\I'm a Palmtop Tiger fan.\Well, I prefer Kashii.\Kihara sure is fine too!\Whoa, Ami-chan's riding the Tiger like a horse!\Man, I wanna be ridden like a horse too... response:	Ladies and zentlemen!
context: Her cute smile...\Ami-chan is an angel after all...\I'm a Palmtop Tiger fan.\Well, I prefer Kashii.\Kihara sure is fine too!\Whoa, Ami-chan's riding the Tiger like a horse!\Man, I wanna be ridden like a horse too...\Ladies and zentlemen! response:	What now?
context: Ami-chan is an angel after all...\I'm a Palmtop Tiger fan.\Well, I prefer Kashii.\Kihara sure is fine too!\Whoa, Ami-chan's riding the Tiger like a horse!\Man, I wanna be ridden like a horse too...\Ladies and zentlemen!\What now? response:	There are no ladies here!
context: I'm a Palmtop Tiger fan.\Well, I prefer Kashii.\Kihara sure is fine too!\Whoa, Ami-chan's riding the Tiger like a horse!\Man, I wanna be ridden like a horse too...\Ladies and zentlemen!\What now?\There are no ladies here! response:	And what the hell is zentle?
context: Well, I prefer Kashii.\Kihara sure is fine too!\Whoa, Ami-chan's riding the Tiger like a horse!\Man, I wanna be ridden like a horse too...\Ladies and zentlemen!\What now?\There are no ladies here!\And what the hell is zentle? response:	Don't you all want to see the girls you hold dear to your heart in their cute, non-everyday form?
context: Kihara sure is fine too!\Whoa, Ami-chan's riding the Tiger like a horse!\Man, I wanna be ridden like a horse too...\Ladies and zentlemen!\What now?\There are no ladies here!\And what the hell is zentle?\Don't you all want to see the girls you hold dear to your heart in their cute, non-everyday form? response:	Hey, are you okay?
context: Whoa, Ami-chan's riding the Tiger like a horse!\Man, I wanna be ridden like a horse too...\Ladies and zentlemen!\What now?\There are no ladies here!\And what the hell is zentle?\Don't you all want to see the girls you hold dear to your heart in their cute, non-everyday form?\Hey, are you okay? response:	You didn't get into anything strange during summer break, did you?
context: Man, I wanna be ridden like a horse too...\Ladies and zentlemen!\What now?\There are no ladies here!\And what the hell is zentle?\Don't you all want to see the girls you hold dear to your heart in their cute, non-everyday form?\Hey, are you okay?\You didn't get into anything strange during summer break, did you? response:	Come on, hear me out!
