context: Ye Hua! response:	You plotted to kill my son.
context: Who are you to the Crown Prince?\I am Crown Prince Ye Hua's mother, Consort Le Xu.\Greetings, Consort Le Xu.\No need to stand on ceremony, Ghost Lord.\I heard you saved someone of mine.\I came to express my thanks\and take my person back.\This lady belongs to your palace? response:	That is correct.
context: I am Crown Prince Ye Hua's mother, Consort Le Xu.\Greetings, Consort Le Xu.\No need to stand on ceremony, Ghost Lord.\I heard you saved someone of mine.\I came to express my thanks\and take my person back.\This lady belongs to your palace?\That is correct. response:	This lady violated some of heaven's law.
context: Greetings, Consort Le Xu.\No need to stand on ceremony, Ghost Lord.\I heard you saved someone of mine.\I came to express my thanks\and take my person back.\This lady belongs to your palace?\That is correct.\This lady violated some of heaven's law. response:	I had her locked in Zhaohua Palace to reflect on her mistakes.
context: No need to stand on ceremony, Ghost Lord.\I heard you saved someone of mine.\I came to express my thanks\and take my person back.\This lady belongs to your palace?\That is correct.\This lady violated some of heaven's law.\I had her locked in Zhaohua Palace to reflect on her mistakes. response:	I did not expect a fire to break out and for her to be saved by you.
context: I heard you saved someone of mine.\I came to express my thanks\and take my person back.\This lady belongs to your palace?\That is correct.\This lady violated some of heaven's law.\I had her locked in Zhaohua Palace to reflect on her mistakes.\I did not expect a fire to break out and for her to be saved by you. response:	Go and take her away.
context: I came to express my thanks\and take my person back.\This lady belongs to your palace?\That is correct.\This lady violated some of heaven's law.\I had her locked in Zhaohua Palace to reflect on her mistakes.\I did not expect a fire to break out and for her to be saved by you.\Go and take her away. response:	Yes.
context: and take my person back.\This lady belongs to your palace?\That is correct.\This lady violated some of heaven's law.\I had her locked in Zhaohua Palace to reflect on her mistakes.\I did not expect a fire to break out and for her to be saved by you.\Go and take her away.\Yes. response:	I take my leave now.
context: This lady belongs to your palace?\That is correct.\This lady violated some of heaven's law.\I had her locked in Zhaohua Palace to reflect on her mistakes.\I did not expect a fire to break out and for her to be saved by you.\Go and take her away.\Yes.\I take my leave now. response:	Farewell, Your Highness.
context: That is correct.\This lady violated some of heaven's law.\I had her locked in Zhaohua Palace to reflect on her mistakes.\I did not expect a fire to break out and for her to be saved by you.\Go and take her away.\Yes.\I take my leave now.\Farewell, Your Highness. response:	Your Majesty, that lady is with child.
context: This lady violated some of heaven's law.\I had her locked in Zhaohua Palace to reflect on her mistakes.\I did not expect a fire to break out and for her to be saved by you.\Go and take her away.\Yes.\I take my leave now.\Farewell, Your Highness.\Your Majesty, that lady is with child. response:	- I'm afraid... - With child?
context: I had her locked in Zhaohua Palace to reflect on her mistakes.\I did not expect a fire to break out and for her to be saved by you.\Go and take her away.\Yes.\I take my leave now.\Farewell, Your Highness.\Your Majesty, that lady is with child.\- I'm afraid... - With child? response:	Your Majesty, the Celestial Tribe has always taken their laws seriously.
context: I did not expect a fire to break out and for her to be saved by you.\Go and take her away.\Yes.\I take my leave now.\Farewell, Your Highness.\Your Majesty, that lady is with child.\- I'm afraid... - With child?\Your Majesty, the Celestial Tribe has always taken their laws seriously. response:	For them to keep a mortal in custody, and one that is pregnant
context: Go and take her away.\Yes.\I take my leave now.\Farewell, Your Highness.\Your Majesty, that lady is with child.\- I'm afraid... - With child?\Your Majesty, the Celestial Tribe has always taken their laws seriously.\For them to keep a mortal in custody, and one that is pregnant response:	this matter must not be simple.
context: Yes.\I take my leave now.\Farewell, Your Highness.\Your Majesty, that lady is with child.\- I'm afraid... - With child?\Your Majesty, the Celestial Tribe has always taken their laws seriously.\For them to keep a mortal in custody, and one that is pregnant\this matter must not be simple. response:	I came on this trip to the Celestial Palace to apologize.
context: I take my leave now.\Farewell, Your Highness.\Your Majesty, that lady is with child.\- I'm afraid... - With child?\Your Majesty, the Celestial Tribe has always taken their laws seriously.\For them to keep a mortal in custody, and one that is pregnant\this matter must not be simple.\I came on this trip to the Celestial Palace to apologize. response:	As for other people, there is nothing I can do.
