context: The Second Plate response:	Episode 13
context: Shokugeki\Start\Erina-sama.\Online Totsuki Sports Kabutoyama Tetsuji (High School 2nd Year) vs. Yukihira Soma (High School 1st Year)\It's Shokugeki Flash News...\Yukihira Soma!\I want to cram as much knowledge and as many techniques into me as I can\and keep battling at the Academy. response:	I wanna keep throwing everything I've got at cooking.
context: Start\Erina-sama.\Online Totsuki Sports Kabutoyama Tetsuji (High School 2nd Year) vs. Yukihira Soma (High School 1st Year)\It's Shokugeki Flash News...\Yukihira Soma!\I want to cram as much knowledge and as many techniques into me as I can\and keep battling at the Academy.\I wanna keep throwing everything I've got at cooking. response:	There will be plenty of suitable fodder for you to use and grow.
context: Erina-sama.\Online Totsuki Sports Kabutoyama Tetsuji (High School 2nd Year) vs. Yukihira Soma (High School 1st Year)\It's Shokugeki Flash News...\Yukihira Soma!\I want to cram as much knowledge and as many techniques into me as I can\and keep battling at the Academy.\I wanna keep throwing everything I've got at cooking.\There will be plenty of suitable fodder for you to use and grow. response:	That's the kind of place Totsuki Academy is.
context: Online Totsuki Sports Kabutoyama Tetsuji (High School 2nd Year) vs. Yukihira Soma (High School 1st Year)\It's Shokugeki Flash News...\Yukihira Soma!\I want to cram as much knowledge and as many techniques into me as I can\and keep battling at the Academy.\I wanna keep throwing everything I've got at cooking.\There will be plenty of suitable fodder for you to use and grow.\That's the kind of place Totsuki Academy is. response:	Totsuki
context: It's Shokugeki Flash News...\Yukihira Soma!\I want to cram as much knowledge and as many techniques into me as I can\and keep battling at the Academy.\I wanna keep throwing everything I've got at cooking.\There will be plenty of suitable fodder for you to use and grow.\That's the kind of place Totsuki Academy is.\Totsuki response:	Glad you liked it!
context: Yukihira Soma!\I want to cram as much knowledge and as many techniques into me as I can\and keep battling at the Academy.\I wanna keep throwing everything I've got at cooking.\There will be plenty of suitable fodder for you to use and grow.\That's the kind of place Totsuki Academy is.\Totsuki\Glad you liked it! response:	I'll accept any challenge at any time from anyone,
context: I want to cram as much knowledge and as many techniques into me as I can\and keep battling at the Academy.\I wanna keep throwing everything I've got at cooking.\There will be plenty of suitable fodder for you to use and grow.\That's the kind of place Totsuki Academy is.\Totsuki\Glad you liked it!\I'll accept any challenge at any time from anyone, response:	so come at me whenever!
context: and keep battling at the Academy.\I wanna keep throwing everything I've got at cooking.\There will be plenty of suitable fodder for you to use and grow.\That's the kind of place Totsuki Academy is.\Totsuki\Glad you liked it!\I'll accept any challenge at any time from anyone,\so come at me whenever! response:	Let's forget the formalities we can get to it right now.
context: I wanna keep throwing everything I've got at cooking.\There will be plenty of suitable fodder for you to use and grow.\That's the kind of place Totsuki Academy is.\Totsuki\Glad you liked it!\I'll accept any challenge at any time from anyone,\so come at me whenever!\Let's forget the formalities we can get to it right now. response:	Let's have a Shokugeki!
context: There will be plenty of suitable fodder for you to use and grow.\That's the kind of place Totsuki Academy is.\Totsuki\Glad you liked it!\I'll accept any challenge at any time from anyone,\so come at me whenever!\Let's forget the formalities we can get to it right now.\Let's have a Shokugeki! response:	Glad You Liked It
context: That's the kind of place Totsuki Academy is.\Totsuki\Glad you liked it!\I'll accept any challenge at any time from anyone,\so come at me whenever!\Let's forget the formalities we can get to it right now.\Let's have a Shokugeki!\Glad You Liked It response:	Glad You Liked It
context: Totsuki\Glad you liked it!\I'll accept any challenge at any time from anyone,\so come at me whenever!\Let's forget the formalities we can get to it right now.\Let's have a Shokugeki!\Glad You Liked It\Glad You Liked It response:	Glad you liked it.
