context: The Second Plate response:	Episode 12
context: No.\Since it looks like I'm allowed to stay until the last day, I have a request.\What is it?\The competition.\There'll be a new menu item competition after the restaurant closes tomorrow, right?\I want to submit a dish, too.\What?!\The competition? response:	But you've had your hands full assisting us!
context: Since it looks like I'm allowed to stay until the last day, I have a request.\What is it?\The competition.\There'll be a new menu item competition after the restaurant closes tomorrow, right?\I want to submit a dish, too.\What?!\The competition?\But you've had your hands full assisting us! response:	Yukihira!
context: What is it?\The competition.\There'll be a new menu item competition after the restaurant closes tomorrow, right?\I want to submit a dish, too.\What?!\The competition?\But you've had your hands full assisting us!\Yukihira! response:	No, I always planned on participating in the competition.
context: The competition.\There'll be a new menu item competition after the restaurant closes tomorrow, right?\I want to submit a dish, too.\What?!\The competition?\But you've had your hands full assisting us!\Yukihira!\No, I always planned on participating in the competition. response:	I want to make everything I've envisioned until now into a reality as soon as I can.
context: There'll be a new menu item competition after the restaurant closes tomorrow, right?\I want to submit a dish, too.\What?!\The competition?\But you've had your hands full assisting us!\Yukihira!\No, I always planned on participating in the competition.\I want to make everything I've envisioned until now into a reality as soon as I can. response:	Will it be anything decent?
context: I want to submit a dish, too.\What?!\The competition?\But you've had your hands full assisting us!\Yukihira!\No, I always planned on participating in the competition.\I want to make everything I've envisioned until now into a reality as soon as I can.\Will it be anything decent? response:	Yes.
context: What?!\The competition?\But you've had your hands full assisting us!\Yukihira!\No, I always planned on participating in the competition.\I want to make everything I've envisioned until now into a reality as soon as I can.\Will it be anything decent?\Yes. response:	Come to think of it, it'll be the first time I'll have tasted an original recette of yours.
context: The competition?\But you've had your hands full assisting us!\Yukihira!\No, I always planned on participating in the competition.\I want to make everything I've envisioned until now into a reality as soon as I can.\Will it be anything decent?\Yes.\Come to think of it, it'll be the first time I'll have tasted an original recette of yours. response:	Yep!
context: But you've had your hands full assisting us!\Yukihira!\No, I always planned on participating in the competition.\I want to make everything I've envisioned until now into a reality as soon as I can.\Will it be anything decent?\Yes.\Come to think of it, it'll be the first time I'll have tasted an original recette of yours.\Yep! response:	Very well.
context: Yukihira!\No, I always planned on participating in the competition.\I want to make everything I've envisioned until now into a reality as soon as I can.\Will it be anything decent?\Yes.\Come to think of it, it'll be the first time I'll have tasted an original recette of yours.\Yep!\Very well. response:	But I won't guarantee that your hard-won confidence will survive this.
context: No, I always planned on participating in the competition.\I want to make everything I've envisioned until now into a reality as soon as I can.\Will it be anything decent?\Yes.\Come to think of it, it'll be the first time I'll have tasted an original recette of yours.\Yep!\Very well.\But I won't guarantee that your hard-won confidence will survive this. response:	I swear I'll make him speechless...
context: I want to make everything I've envisioned until now into a reality as soon as I can.\Will it be anything decent?\Yes.\Come to think of it, it'll be the first time I'll have tasted an original recette of yours.\Yep!\Very well.\But I won't guarantee that your hard-won confidence will survive this.\I swear I'll make him speechless... response:	With my specialty!
context: Will it be anything decent?\Yes.\Come to think of it, it'll be the first time I'll have tasted an original recette of yours.\Yep!\Very well.\But I won't guarantee that your hard-won confidence will survive this.\I swear I'll make him speechless...\With my specialty! response:	The Second Plate
context: Yes.\Come to think of it, it'll be the first time I'll have tasted an original recette of yours.\Yep!\Very well.\But I won't guarantee that your hard-won confidence will survive this.\I swear I'll make him speechless...\With my specialty!\The Second Plate response:	Final Episode: Pomp and Circumstance
context: Come to think of it, it'll be the first time I'll have tasted an original recette of yours.\Yep!\Very well.\But I won't guarantee that your hard-won confidence will survive this.\I swear I'll make him speechless...\With my specialty!\The Second Plate\Final Episode: Pomp and Circumstance response:	Final episode, Pomp and Circumstance.
