context: dou ka please can you keep my se cret? response:	mu ga mu chuu da that's all right
context: Morning, Misaki-chan!\Don't eat bread crusts on your way to school!\I love you, Misa-chan\Misaki!\Misaki!\It's too heavy for you, Yukimura.\This is interesting.\Misa-chan, moe! response:	I found you
context: Don't eat bread crusts on your way to school!\I love you, Misa-chan\Misaki!\Misaki!\It's too heavy for you, Yukimura.\This is interesting.\Misa-chan, moe!\I found you response:	When the rain stopped after school
context: I love you, Misa-chan\Misaki!\Misaki!\It's too heavy for you, Yukimura.\This is interesting.\Misa-chan, moe!\I found you\When the rain stopped after school response:	Our eyes met by coincidence
context: Misaki!\Misaki!\It's too heavy for you, Yukimura.\This is interesting.\Misa-chan, moe!\I found you\When the rain stopped after school\Our eyes met by coincidence response:	Look, my world is getting stained
context: Misaki!\It's too heavy for you, Yukimura.\This is interesting.\Misa-chan, moe!\I found you\When the rain stopped after school\Our eyes met by coincidence\Look, my world is getting stained response:	Yes, it's stained with your color
context: It's too heavy for you, Yukimura.\This is interesting.\Misa-chan, moe!\I found you\When the rain stopped after school\Our eyes met by coincidence\Look, my world is getting stained\Yes, it's stained with your color response:	A warm light embraces you gently
context: This is interesting.\Misa-chan, moe!\I found you\When the rain stopped after school\Our eyes met by coincidence\Look, my world is getting stained\Yes, it's stained with your color\A warm light embraces you gently response:	Just like the puddle after the rain
context: Misa-chan, moe!\I found you\When the rain stopped after school\Our eyes met by coincidence\Look, my world is getting stained\Yes, it's stained with your color\A warm light embraces you gently\Just like the puddle after the rain response:	ha na wa
context: I found you\When the rain stopped after school\Our eyes met by coincidence\Look, my world is getting stained\Yes, it's stained with your color\A warm light embraces you gently\Just like the puddle after the rain\ha na wa response:	Let the flowers of your dream bloom
context: When the rain stopped after school\Our eyes met by coincidence\Look, my world is getting stained\Yes, it's stained with your color\A warm light embraces you gently\Just like the puddle after the rain\ha na wa\Let the flowers of your dream bloom response:	Because I'll always be at your side
context: Our eyes met by coincidence\Look, my world is getting stained\Yes, it's stained with your color\A warm light embraces you gently\Just like the puddle after the rain\ha na wa\Let the flowers of your dream bloom\Because I'll always be at your side response:	Let the flowers bloom
context: Look, my world is getting stained\Yes, it's stained with your color\A warm light embraces you gently\Just like the puddle after the rain\ha na wa\Let the flowers of your dream bloom\Because I'll always be at your side\Let the flowers bloom response:	Feel my emotions
context: Yes, it's stained with your color\A warm light embraces you gently\Just like the puddle after the rain\ha na wa\Let the flowers of your dream bloom\Because I'll always be at your side\Let the flowers bloom\Feel my emotions response:	The flowers of my dream are all blooming
context: A warm light embraces you gently\Just like the puddle after the rain\ha na wa\Let the flowers of your dream bloom\Because I'll always be at your side\Let the flowers bloom\Feel my emotions\The flowers of my dream are all blooming response:	Because you'll always be at my side
context: Just like the puddle after the rain\ha na wa\Let the flowers of your dream bloom\Because I'll always be at your side\Let the flowers bloom\Feel my emotions\The flowers of my dream are all blooming\Because you'll always be at my side response:	The flowers are all blooming
context: ha na wa\Let the flowers of your dream bloom\Because I'll always be at your side\Let the flowers bloom\Feel my emotions\The flowers of my dream are all blooming\Because you'll always be at my side\The flowers are all blooming response:	Feel my emotions
context: Let the flowers of your dream bloom\Because I'll always be at your side\Let the flowers bloom\Feel my emotions\The flowers of my dream are all blooming\Because you'll always be at my side\The flowers are all blooming\Feel my emotions response:	Forever and ever
context: Because I'll always be at your side\Let the flowers bloom\Feel my emotions\The flowers of my dream are all blooming\Because you'll always be at my side\The flowers are all blooming\Feel my emotions\Forever and ever response:	As the sky turns madder red
context: Let the flowers bloom\Feel my emotions\The flowers of my dream are all blooming\Because you'll always be at my side\The flowers are all blooming\Feel my emotions\Forever and ever\As the sky turns madder red response:	It's time for that sad season again
context: Feel my emotions\The flowers of my dream are all blooming\Because you'll always be at my side\The flowers are all blooming\Feel my emotions\Forever and ever\As the sky turns madder red\It's time for that sad season again response:	On such an afternoon
context: The flowers of my dream are all blooming\Because you'll always be at my side\The flowers are all blooming\Feel my emotions\Forever and ever\As the sky turns madder red\It's time for that sad season again\On such an afternoon response:	I want to go back
context: Because you'll always be at my side\The flowers are all blooming\Feel my emotions\Forever and ever\As the sky turns madder red\It's time for that sad season again\On such an afternoon\I want to go back response:	to the time when I first met you
context: The flowers are all blooming\Feel my emotions\Forever and ever\As the sky turns madder red\It's time for that sad season again\On such an afternoon\I want to go back\to the time when I first met you response:	My heart is beating so madly
context: Feel my emotions\Forever and ever\As the sky turns madder red\It's time for that sad season again\On such an afternoon\I want to go back\to the time when I first met you\My heart is beating so madly response:	Even now, it's still tightening up
context: Forever and ever\As the sky turns madder red\It's time for that sad season again\On such an afternoon\I want to go back\to the time when I first met you\My heart is beating so madly\Even now, it's still tightening up response:	I knew that since then
context: As the sky turns madder red\It's time for that sad season again\On such an afternoon\I want to go back\to the time when I first met you\My heart is beating so madly\Even now, it's still tightening up\I knew that since then response:	I don't want to lose this precious memory
context: It's time for that sad season again\On such an afternoon\I want to go back\to the time when I first met you\My heart is beating so madly\Even now, it's still tightening up\I knew that since then\I don't want to lose this precious memory response:	I don't wanna say goodbye for a second time
context: On such an afternoon\I want to go back\to the time when I first met you\My heart is beating so madly\Even now, it's still tightening up\I knew that since then\I don't want to lose this precious memory\I don't wanna say goodbye for a second time response:	Thank you for your support - FFFPeeps
context: I want to go back\to the time when I first met you\My heart is beating so madly\Even now, it's still tightening up\I knew that since then\I don't want to lose this precious memory\I don't wanna say goodbye for a second time\Thank you for your support - FFFPeeps response:	Thank you for your support - FFFPeeps
