context: OP response:	OP Kanji
context: I can't slip out of these chains.\Hey, don't give some response like it's funny!\Not there!\Nooo!\Nii-san, it's morning!\Get your ass out!\Breakfast is ready so hurry up and come down.\A morning just as always... response:	But my nightmare school days begin today.
context: Hey, don't give some response like it's funny!\Not there!\Nooo!\Nii-san, it's morning!\Get your ass out!\Breakfast is ready so hurry up and come down.\A morning just as always...\But my nightmare school days begin today. response:	I'll be going on ahead.
context: Not there!\Nooo!\Nii-san, it's morning!\Get your ass out!\Breakfast is ready so hurry up and come down.\A morning just as always...\But my nightmare school days begin today.\I'll be going on ahead. response:	Yeah...
context: Nooo!\Nii-san, it's morning!\Get your ass out!\Breakfast is ready so hurry up and come down.\A morning just as always...\But my nightmare school days begin today.\I'll be going on ahead.\Yeah... response:	Then this home will be my only sanctuary.
context: Nii-san, it's morning!\Get your ass out!\Breakfast is ready so hurry up and come down.\A morning just as always...\But my nightmare school days begin today.\I'll be going on ahead.\Yeah...\Then this home will be my only sanctuary. response:	Wha?!
context: Get your ass out!\Breakfast is ready so hurry up and come down.\A morning just as always...\But my nightmare school days begin today.\I'll be going on ahead.\Yeah...\Then this home will be my only sanctuary.\Wha?! response:	Good morning.
context: Breakfast is ready so hurry up and come down.\A morning just as always...\But my nightmare school days begin today.\I'll be going on ahead.\Yeah...\Then this home will be my only sanctuary.\Wha?!\Good morning. response:	Konoe!
context: A morning just as always...\But my nightmare school days begin today.\I'll be going on ahead.\Yeah...\Then this home will be my only sanctuary.\Wha?!\Good morning.\Konoe! response:	Why are you using the shower?!
context: But my nightmare school days begin today.\I'll be going on ahead.\Yeah...\Then this home will be my only sanctuary.\Wha?!\Good morning.\Konoe!\Why are you using the shower?! response:	Your little sister suggested that I should,
context: I'll be going on ahead.\Yeah...\Then this home will be my only sanctuary.\Wha?!\Good morning.\Konoe!\Why are you using the shower?!\Your little sister suggested that I should, response:	since I was getting drenched by the rain in front of your house.
context: Yeah...\Then this home will be my only sanctuary.\Wha?!\Good morning.\Konoe!\Why are you using the shower?!\Your little sister suggested that I should,\since I was getting drenched by the rain in front of your house. response:	Rather, why are you in my house?
context: Then this home will be my only sanctuary.\Wha?!\Good morning.\Konoe!\Why are you using the shower?!\Your little sister suggested that I should,\since I was getting drenched by the rain in front of your house.\Rather, why are you in my house? response:	By Ojou-sama's orders!
context: Wha?!\Good morning.\Konoe!\Why are you using the shower?!\Your little sister suggested that I should,\since I was getting drenched by the rain in front of your house.\Rather, why are you in my house?\By Ojou-sama's orders! response:	I have to keep watch over you.
context: Good morning.\Konoe!\Why are you using the shower?!\Your little sister suggested that I should,\since I was getting drenched by the rain in front of your house.\Rather, why are you in my house?\By Ojou-sama's orders!\I have to keep watch over you. response:	So that you don't reveal the secret...!
context: Konoe!\Why are you using the shower?!\Your little sister suggested that I should,\since I was getting drenched by the rain in front of your house.\Rather, why are you in my house?\By Ojou-sama's orders!\I have to keep watch over you.\So that you don't reveal the secret...! response:	Suzutsuki...
context: Why are you using the shower?!\Your little sister suggested that I should,\since I was getting drenched by the rain in front of your house.\Rather, why are you in my house?\By Ojou-sama's orders!\I have to keep watch over you.\So that you don't reveal the secret...!\Suzutsuki... response:	Besides that, you've seen me naked.
context: Your little sister suggested that I should,\since I was getting drenched by the rain in front of your house.\Rather, why are you in my house?\By Ojou-sama's orders!\I have to keep watch over you.\So that you don't reveal the secret...!\Suzutsuki...\Besides that, you've seen me naked. response:	Did you know? My family has passed down a memory erasing technique for generations.
context: since I was getting drenched by the rain in front of your house.\Rather, why are you in my house?\By Ojou-sama's orders!\I have to keep watch over you.\So that you don't reveal the secret...!\Suzutsuki...\Besides that, you've seen me naked.\Did you know? My family has passed down a memory erasing technique for generations. response:	Take this, pervert!
context: Rather, why are you in my house?\By Ojou-sama's orders!\I have to keep watch over you.\So that you don't reveal the secret...!\Suzutsuki...\Besides that, you've seen me naked.\Did you know? My family has passed down a memory erasing technique for generations.\Take this, pervert! response:	So from today, will days like this be ordinary?
context: By Ojou-sama's orders!\I have to keep watch over you.\So that you don't reveal the secret...!\Suzutsuki...\Besides that, you've seen me naked.\Did you know? My family has passed down a memory erasing technique for generations.\Take this, pervert!\So from today, will days like this be ordinary? response:	Hey Jirou-kun, you are free to do as you wish.
context: I have to keep watch over you.\So that you don't reveal the secret...!\Suzutsuki...\Besides that, you've seen me naked.\Did you know? My family has passed down a memory erasing technique for generations.\Take this, pervert!\So from today, will days like this be ordinary?\Hey Jirou-kun, you are free to do as you wish. response:	You can lick her clean after rubbing honey on her body.
context: So that you don't reveal the secret...!\Suzutsuki...\Besides that, you've seen me naked.\Did you know? My family has passed down a memory erasing technique for generations.\Take this, pervert!\So from today, will days like this be ordinary?\Hey Jirou-kun, you are free to do as you wish.\You can lick her clean after rubbing honey on her body. response:	You can also enjoy rope play, or even grope her.
context: Suzutsuki...\Besides that, you've seen me naked.\Did you know? My family has passed down a memory erasing technique for generations.\Take this, pervert!\So from today, will days like this be ordinary?\Hey Jirou-kun, you are free to do as you wish.\You can lick her clean after rubbing honey on her body.\You can also enjoy rope play, or even grope her. response:	You can even order her to scream erotically.
context: Besides that, you've seen me naked.\Did you know? My family has passed down a memory erasing technique for generations.\Take this, pervert!\So from today, will days like this be ordinary?\Hey Jirou-kun, you are free to do as you wish.\You can lick her clean after rubbing honey on her body.\You can also enjoy rope play, or even grope her.\You can even order her to scream erotically. response:	My brother had such fetishes?!
context: Did you know? My family has passed down a memory erasing technique for generations.\Take this, pervert!\So from today, will days like this be ordinary?\Hey Jirou-kun, you are free to do as you wish.\You can lick her clean after rubbing honey on her body.\You can also enjoy rope play, or even grope her.\You can even order her to scream erotically.\My brother had such fetishes?! response:	I'm not a pervert!
context: Take this, pervert!\So from today, will days like this be ordinary?\Hey Jirou-kun, you are free to do as you wish.\You can lick her clean after rubbing honey on her body.\You can also enjoy rope play, or even grope her.\You can even order her to scream erotically.\My brother had such fetishes?!\I'm not a pervert! response:	Oh, what abnormal play do you prefer?
context: So from today, will days like this be ordinary?\Hey Jirou-kun, you are free to do as you wish.\You can lick her clean after rubbing honey on her body.\You can also enjoy rope play, or even grope her.\You can even order her to scream erotically.\My brother had such fetishes?!\I'm not a pervert!\Oh, what abnormal play do you prefer? response:	Next episode on Mayo Chiki...
context: Hey Jirou-kun, you are free to do as you wish.\You can lick her clean after rubbing honey on her body.\You can also enjoy rope play, or even grope her.\You can even order her to scream erotically.\My brother had such fetishes?!\I'm not a pervert!\Oh, what abnormal play do you prefer?\Next episode on Mayo Chiki... response:	Episode Two: I fell in love!
