context: Pre! Preparation! response:	I'm not strong
context: Thanks for the food.\The one who eats my lunch boxes...\Huh?\What are you talking about?\Just by eating a little I got even more hungry.\I want to eat more.\Ah, pork cutlet might be good now!\Pork cutlets in tea. response:	Pork cutlet for the third time this week?
context: The one who eats my lunch boxes...\Huh?\What are you talking about?\Just by eating a little I got even more hungry.\I want to eat more.\Ah, pork cutlet might be good now!\Pork cutlets in tea.\Pork cutlet for the third time this week? response:	Ah, I still have some thin cutlets if you want them.
context: Huh?\What are you talking about?\Just by eating a little I got even more hungry.\I want to eat more.\Ah, pork cutlet might be good now!\Pork cutlets in tea.\Pork cutlet for the third time this week?\Ah, I still have some thin cutlets if you want them. response:	That's it!
context: What are you talking about?\Just by eating a little I got even more hungry.\I want to eat more.\Ah, pork cutlet might be good now!\Pork cutlets in tea.\Pork cutlet for the third time this week?\Ah, I still have some thin cutlets if you want them.\That's it! response:	Mille-feuille pork cutlet!
context: Just by eating a little I got even more hungry.\I want to eat more.\Ah, pork cutlet might be good now!\Pork cutlets in tea.\Pork cutlet for the third time this week?\Ah, I still have some thin cutlets if you want them.\That's it!\Mille-feuille pork cutlet! response:	Ah, let's recook that rice and the other ingredients as well.
context: I want to eat more.\Ah, pork cutlet might be good now!\Pork cutlets in tea.\Pork cutlet for the third time this week?\Ah, I still have some thin cutlets if you want them.\That's it!\Mille-feuille pork cutlet!\Ah, let's recook that rice and the other ingredients as well. response:	We can have that together with side dishes.
context: Ah, pork cutlet might be good now!\Pork cutlets in tea.\Pork cutlet for the third time this week?\Ah, I still have some thin cutlets if you want them.\That's it!\Mille-feuille pork cutlet!\Ah, let's recook that rice and the other ingredients as well.\We can have that together with side dishes. response:	You can't be helped.
context: Pork cutlets in tea.\Pork cutlet for the third time this week?\Ah, I still have some thin cutlets if you want them.\That's it!\Mille-feuille pork cutlet!\Ah, let's recook that rice and the other ingredients as well.\We can have that together with side dishes.\You can't be helped. response:	You're not going to eat the dashi rice balls?
context: Pork cutlet for the third time this week?\Ah, I still have some thin cutlets if you want them.\That's it!\Mille-feuille pork cutlet!\Ah, let's recook that rice and the other ingredients as well.\We can have that together with side dishes.\You can't be helped.\You're not going to eat the dashi rice balls? response:	I'm fine with this.
context: Ah, I still have some thin cutlets if you want them.\That's it!\Mille-feuille pork cutlet!\Ah, let's recook that rice and the other ingredients as well.\We can have that together with side dishes.\You can't be helped.\You're not going to eat the dashi rice balls?\I'm fine with this. response:	I was surprised back then,
context: That's it!\Mille-feuille pork cutlet!\Ah, let's recook that rice and the other ingredients as well.\We can have that together with side dishes.\You can't be helped.\You're not going to eat the dashi rice balls?\I'm fine with this.\I was surprised back then, response:	but it's not something that can't be eaten.
context: Mille-feuille pork cutlet!\Ah, let's recook that rice and the other ingredients as well.\We can have that together with side dishes.\You can't be helped.\You're not going to eat the dashi rice balls?\I'm fine with this.\I was surprised back then,\but it's not something that can't be eaten. response:	Didn't you just say something rude now?
context: Ah, let's recook that rice and the other ingredients as well.\We can have that together with side dishes.\You can't be helped.\You're not going to eat the dashi rice balls?\I'm fine with this.\I was surprised back then,\but it's not something that can't be eaten.\Didn't you just say something rude now? response:	Eh?
context: We can have that together with side dishes.\You can't be helped.\You're not going to eat the dashi rice balls?\I'm fine with this.\I was surprised back then,\but it's not something that can't be eaten.\Didn't you just say something rude now?\Eh? response:	I didn't.
context: You can't be helped.\You're not going to eat the dashi rice balls?\I'm fine with this.\I was surprised back then,\but it's not something that can't be eaten.\Didn't you just say something rude now?\Eh?\I didn't. response:	You did.
context: You're not going to eat the dashi rice balls?\I'm fine with this.\I was surprised back then,\but it's not something that can't be eaten.\Didn't you just say something rude now?\Eh?\I didn't.\You did. response:	That's why you should put cheese between the cutlets.
context: I'm fine with this.\I was surprised back then,\but it's not something that can't be eaten.\Didn't you just say something rude now?\Eh?\I didn't.\You did.\That's why you should put cheese between the cutlets. response:	I learned what lunch boxes are all about.
context: I was surprised back then,\but it's not something that can't be eaten.\Didn't you just say something rude now?\Eh?\I didn't.\You did.\That's why you should put cheese between the cutlets.\I learned what lunch boxes are all about. response:	A lunch box you make for someone, thinking about that someone while making it...
context: but it's not something that can't be eaten.\Didn't you just say something rude now?\Eh?\I didn't.\You did.\That's why you should put cheese between the cutlets.\I learned what lunch boxes are all about.\A lunch box you make for someone, thinking about that someone while making it... response:	It will surely be delicious, no matter what it is.
